business_id,year,month,extract_type,cash,cash_in,cash_out,current_balance,savings_balance,other_credit_available,credit_card_balances,num_of_payments_made,num_of_payments_received
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",329515165.76,20091292230.43,16963514114.27,2936567476.08,7889366.79,-1391046.67,-44479.83,9288.15,10883.19
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",2175996415.35,4253906544.27,5120538550.49,367575312.09,50336727.81,6220302.61,1200207.67,2434.68,12613.04
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",1424328939.88,3542232367.80,12334373826.06,756689491.69,2411658.57,5949776.63,-7307227.02,14314.25,8692.34
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",1780413990.75,11727917371.87,2104699563.64,350931056.92,56924177.54,-447565.95,-8947976.16,15287.76,1260.74
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",805908959.11,11181577939.45,25631688773.92,2009366903.84,31803131.53,2812260.15,1346642.86,11264.85,1897.25
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",1869078500.94,13767537549.97,13203738580.70,1887842989.68,27037612.32,-6827026.17,1509905.59,1469.46,25.94
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",719133810.50,11582662554.75,29559802332.34,138822126.38,89526775.49,-2920093.60,-9216086.64,2876.92,602.69
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",2165566371.20,24692693868.08,2293605821.60,789656344.48,44725897.91,9366576.15,-3842497.91,1226.12,8314.72
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_CASH",834967583.03,579373250.77,9277432171.23,304109457.52,-38677057.28,1372836.14,-9794400.58,12339.84,13332.50
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2083387263.66,3726704074.75,23462833256.20,1239784679.84,64175831.97,-1881970.72,-5602145.19,10866.48,2640.62
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1369618262.97,4242961441.45,9965293476.10,548802670.87,60263205.71,10921448.67,-4741068.33,1977.29,12661.61
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2175185740.87,30531680688.08,30897289966.66,2437886629.99,10450598.56,-2707676.18,-4090716.48,7515.91,7816.38
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2282353416.43,30532188403.13,947523821.97,43813784.69,65900380.53,7380775.25,-1046095.44,921.74,2398.64
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1221058843.34,6768266006.15,29949166710.67,1975198480.47,-695679.29,11565866.62,-9356337.39,9044.70,1396.75
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2706929937.11,21326598729.42,6805060179.84,2219612230.08,-50763011.40,-2046388.75,-6815738.20,9265.96,12393.40
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2839835080.89,20460083957.16,29661123791.19,1913749987.98,49920188.79,11418933.17,698753.68,1072.77,2801.99
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1316053549.50,25257903509.97,3935934134.07,2748670112.06,-2894859.67,-7033729.82,595291.13,13921.57,2383.95
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2594137985.51,22864864427.56,4475057634.87,-131568184.14,76670615.10,-1660229.35,-448732.54,2858.93,1751.50
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",583490437.70,14559066764.56,13806067455.21,1246119290.53,-49156312.34,11650469.09,-7706766.38,4702.95,3367.04
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1204188279.51,19002842289.54,2936403053.08,388889745.18,58006585.36,5605837.68,1947294.77,12787.76,1298.48
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2835425439.65,14286170623.80,24572287249.67,374773661.81,39019379.06,2205274.37,-7544825.65,2606.91,1452.18
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2955309389.00,25566961968.58,24579634791.37,1929267509.23,-24207541.32,10775134.05,1086949.32,13338.00,2490.63
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2783532841.03,3231836194.82,21340075949.61,1548462121.83,-33764783.86,-200664.39,-4827895.84,4033.75,5820.48
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",3098270007.38,19693497352.05,10099838301.56,2925414849.50,5126492.64,-4014935.93,1436403.69,4469.42,8779.46
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2930017328.86,14987970399.44,12887775899.76,933782253.45,95689299.50,-6019210.93,717447.06,6651.74,3013.18
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2451091895.96,7458757177.33,14037025691.97,2042148822.18,-11457755.69,-6897772.91,-3760912.85,8221.13,12972.71
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1636847433.55,25195490382.78,22487918960.86,365036064.27,12307524.74,11512644.22,-5413662.79,596.32,1688.17
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",2675422113.60,82069007.46,26411799885.27,425553020.32,-4645729.83,2421674.60,-6042937.10,4329.28,6472.72
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_CASH",1634086472.52,27350899684.47,5293125617.39,1756036831.70,-6680334.33,-6321354.90,-8318358.04,11384.77,5485.25
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2441521097.45,20635937169.59,1185243427.08,1335097471.33,62729572.03,-6663136.25,-2856039.80,1087.31,2049.85
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",1933415645.86,2625133249.85,17591695711.73,1451378986.43,15002748.96,433706.78,53980.38,10542.95,7333.09
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",3019909498.24,2442878796.25,15760573890.37,1834081543.04,-5653645.32,1404643.43,-4684700.66,11235.19,10441.74
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2805135636.48,18929599026.81,11361885036.83,505032608.52,60560541.14,-4926084.88,-2248034.64,5777.75,9024.59
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",191148927.24,30050403892.22,26837173444.46,1560129266.07,92775077.28,3697843.52,779644.21,1315.12,5428.77
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2164264479.40,4834406729.15,21507029788.65,716307372.44,-23767770.10,6951817.06,1875193.05,4068.35,3564.39
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",1992501431.22,30790766739.60,21994958071.76,-18837857.75,33235359.12,3342791.01,-6360802.04,727.25,8442.66
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2564698837.00,5187920491.75,10524200226.43,2804806190.80,45868011.46,-3089668.34,1389856.47,10704.89,2315.68
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2464334438.01,13440294056.45,685733695.33,2063771203.51,61182593.73,-6453820.20,1015739.50,7504.73,12307.01
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",1760451392.11,10135641298.72,20600609681.23,472634790.95,-45091663.37,7329015.51,-151757.51,9016.04,799.38
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",1386370649.03,852818851.62,24135286872.95,18587472.13,-44649336.72,-4707490.24,-7925710.45,14970.43,13094.81
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",299825808.22,22950109825.00,15826620594.82,-62372347.48,65254289.25,-7408275.30,-5940503.20,13696.98,5667.37
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2497686565.09,24902074616.73,29873226771.61,668080195.94,-34465993.38,-280629.73,-8780253.64,6748.33,9861.15
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2495905085.83,25617792799.86,30677686418.38,1497213267.55,65244846.02,-6494425.30,-8863217.88,13498.51,11273.37
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2242839351.02,29162592800.76,2293895384.38,2010575043.70,-40697044.88,6927647.77,-7356826.69,9198.43,7989.85
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2223668423.42,1106022924.23,7398076164.18,1043010554.71,33348704.59,7897901.94,-175443.24,137.56,5071.10
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",2477027636.25,13440527341.78,6901283364.68,2952265953.36,-29672849.76,729126.38,1401577.69,3976.76,12310.39
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",76594548.11,3648000853.25,11452775195.93,2657509789.09,56770688.60,2289416.05,-2907488.52,273.39,13286.14
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",778055524.21,3896895565.10,1378155608.93,206996258.52,-1656975.28,-1989982.21,-1913391.39,14909.56,11306.13
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_CASH",1762115451.67,3418079753.90,16776854311.49,970721851.01,95865326.05,313961.73,1303191.67,14069.04,5484.46
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2125297414.24,11466818250.43,30012157218.21,1879937948.73,9650203.86,3706587.65,-4299577.92,11422.80,12753.38
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",960268115.55,8138112518.50,2364439049.37,2430423233.43,-23624783.08,-3555719.72,-135825.00,14744.29,2318.80
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",1027954828.85,748420648.47,27938021613.83,1196497960.74,-50802605.20,10988935.14,-262187.42,13716.64,3909.81
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2211469852.63,9041079490.90,678576283.17,1624006072.86,-35774338.27,-1393989.83,-9663496.64,8954.46,9808.55
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",1214608241.13,6334305244.29,19468114789.94,2453075385.34,-48356.58,-4406412.92,60447.14,9156.80,4940.43
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2126683892.24,17226724254.40,27840840346.40,1534502638.90,-167747.76,3912547.67,-5923316.48,9102.17,3708.58
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",-67113662.97,26688010544.69,7320996503.94,2245657740.99,-15677297.23,-4464262.58,-9106755.90,3272.94,7880.27
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2756470860.34,27652032324.20,24382552560.44,2500349137.69,40258912.04,8428357.94,-1795211.05,8184.48,3841.76
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",486446157.17,23626278.03,11559652076.12,645692227.89,-28955558.59,5163119.78,-7686862.37,12313.09,13309.29
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",1920154996.13,22007021430.44,7577890049.46,817919153.53,86195012.85,9821437.39,-3154501.72,6882.75,9262.52
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2705665670.98,8738334106.53,3809851896.96,459238532.19,64396861.01,3341015.97,-4201717.48,9393.50,2532.33
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",408483089.73,2532205085.98,13111070070.94,2252318627.67,41765344.53,1518750.81,-1328922.95,12352.79,10514.25
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",3013774234.97,16894611523.81,29965005065.17,207710104.22,-24659330.41,6499365.48,-819888.89,3460.05,4631.73
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2095851361.10,12665030040.68,20308105965.53,1935208067.00,342270.39,8626742.95,-6907119.86,12240.74,6116.18
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2332782640.50,23097652001.36,19296168705.68,-173367898.53,57981676.86,79013.00,-7738950.80,6892.51,8515.21
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",279750510.48,15627339142.68,10540295681.08,532467480.08,70635407.49,-4388713.34,-5519675.20,8985.76,12323.63
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",2205203704.16,9953451706.32,1841314610.73,1313126943.85,-35877989.61,781191.79,-1614120.80,1580.68,7571.21
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",1796254023.84,45845526.23,19122649140.26,2392529765.19,62041609.53,10897305.93,-7131214.65,1145.46,10109.21
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",717483540.84,10437873795.45,5921089740.29,2811691818.22,12229051.16,339911.74,365069.05,4038.51,2743.16
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_CASH",1898694387.88,3222584228.29,2297742189.26,2879440888.29,-30950134.73,5587004.35,-8997114.25,6497.43,6858.19
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",972458135.79,21211102258.69,18780071981.42,1318504104.65,-49976428.44,5004008.32,-9530457.06,9008.50,7535.48
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2462033802.61,5320011499.31,17742639668.81,-66848180.62,-14838773.55,-4465080.45,1790176.78,5786.32,1653.78
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2725248730.84,16704909467.32,28173273671.09,1125915493.41,5855084.12,1406363.46,-6120245.73,4284.90,5666.55
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2331989108.23,10491547638.05,19632335754.81,179268130.85,47043914.59,9132329.81,-3917332.82,1971.71,10425.67
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2586655473.85,21525309746.33,6130784091.09,2110203411.64,60964067.81,-1893856.48,577828.24,6686.15,2587.49
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",547400380.97,16793790340.40,24455301979.32,1061812170.67,64063237.89,5250563.93,-5802181.52,4673.49,9232.87
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",782068617.68,15944944887.44,22666082855.80,2434158676.37,2507928.53,11919490.04,-1087292.13,9431.33,11750.56
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2550456144.27,5757471731.75,16664902284.10,663267105.10,91480483.73,-5688719.18,-8586325.43,4124.19,11610.08
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1083777656.00,24257682502.49,18784329709.56,417815842.39,196360.58,3552234.32,-9414884.74,994.20,9009.85
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1373205729.75,26886953923.69,18452694459.13,1713650708.23,-37398100.06,8129585.94,-4029092.19,595.79,11932.88
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2425158177.16,224576217.01,16987981255.53,1309955410.44,94334784.25,6437275.62,-1747235.76,10740.85,2377.02
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1350822791.71,2961941695.81,13681409970.95,2012881874.28,94804262.67,6571793.37,-8093201.70,1507.10,7007.82
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1152548306.72,12828045186.66,28909872932.09,226088528.11,-10856867.41,7900999.66,-6262961.05,11825.43,836.17
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",948164344.48,8176163079.63,7302049698.66,1030289329.87,90595495.42,9321704.84,-8079362.07,1055.04,8492.30
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",2971273516.65,27374869685.04,11484809660.81,2576347824.14,-34213403.20,-3268558.55,-3583004.74,7528.54,10129.83
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1163914547.78,9119485600.82,17775115109.25,78719492.48,-27205594.34,2252567.53,-1388718.85,11357.11,2238.15
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1010452871.66,21043643529.66,21270556359.73,2883260396.59,42274374.95,1027638.77,-4097130.46,10380.87,7539.47
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",1419124932.42,20550161272.06,21029288971.37,534093416.46,45416048.35,-5663481.90,929937.35,13133.66,2486.76
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",217138196.01,4564019871.95,9537119734.70,-142694282.13,40797037.80,9867371.17,-6509534.12,4817.05,9230.39
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_CASH",497462265.42,30999710255.01,4378457110.52,528575880.82,-22675000.48,-4245044.66,-7642387.62,10410.13,9954.64
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2460581729.88,28339465413.94,4305533359.87,2712191560.05,82946775.69,7647243.63,150812.63,257.35,4424.84
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",209797092.69,29456871003.40,13464143851.26,2968138755.46,77609615.19,-4838772.60,-5214584.73,14698.08,9944.78
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",603308050.72,12878606648.99,9653548280.11,2222599971.98,84958796.28,-4837874.43,-1248461.38,8688.72,9578.34
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2857319701.99,19642952785.58,23766891793.30,2464480059.98,25194374.90,42505.10,874438.90,1004.49,12891.24
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",796876269.40,19673448189.28,21785730134.63,1953471150.91,-23089078.52,-2921869.08,-4731329.66,3635.59,200.78
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",4466952.97,18046064106.65,2641006566.10,337883831.26,-20568814.69,4293624.19,-6044589.97,11248.97,7234.56
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",476092306.08,28535002848.98,20577322292.20,572824302.88,-429793.95,-628064.35,-5972719.27,7722.23,533.08
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",1029560677.48,27414495315.11,28907599990.54,2549167203.12,58278237.84,2206567.15,-1272738.79,12706.21,9571.39
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",1415396588.16,10999884623.50,7514091935.89,1518960201.03,-47658653.96,7375327.25,-8205421.31,310.49,11032.63
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",1674886615.15,8194410465.67,5004145219.27,2599148651.50,-7407240.34,-3968654.71,-3644449.26,8699.65,2914.97
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2641959861.83,6260159545.78,26265931133.49,1769723701.59,-39239803.25,11840921.98,-7499111.40,5548.45,5287.13
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",1250753522.46,27063539654.02,16425152954.85,196023004.73,-14154252.36,-3037281.37,-9937026.61,3378.48,10470.17
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",558181162.11,15682524506.33,2954558760.37,1252727903.51,70908505.93,6862334.69,-2870616.51,5212.36,11946.69
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2515366700.07,5690527215.94,24110163209.18,2773668668.50,51374704.14,-3209250.60,-592484.65,5493.97,3803.80
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2134285626.68,7959469106.82,28854329936.72,1423115509.38,-414599.83,3835676.89,-3803591.46,1484.66,5938.48
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",1474517948.20,25080706706.05,2088318892.56,2258616503.73,-34193890.68,-450833.12,-1028126.83,1022.04,1431.77
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",-153696961.53,13539486811.39,30682817328.33,505854393.14,-14426131.95,3066282.88,-1303191.76,12840.17,12057.02
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",453412355.31,11141531460.59,19021362845.95,2938087737.65,19997299.01,5113202.89,495822.01,14540.19,8150.19
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",713605937.36,11127582167.67,1135547203.47,614767024.11,85424806.61,5581798.28,-9632756.46,7759.70,371.19
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_CASH",2253738169.40,7111094347.65,21789895141.96,2371611542.32,-10061373.02,9935136.73,-3453128.27,13226.38,11949.71
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",2807734852.55,3533011291.09,25187471830.75,1695075802.28,-18866612.07,-473553.06,-4466928.66,4499.71,5102.08
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",918222170.55,18983754405.75,30330801832.32,2707381421.01,43831662.77,-4382060.60,1860552.28,10233.51,8258.89
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",1369609764.85,3147569312.29,22533900407.17,402242090.37,82876602.31,4449920.49,-9646826.72,2635.95,1045.62
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",956049420.59,8965916724.09,30129790826.38,2831932311.79,86178243.44,9768177.14,-486392.53,370.67,7793.99
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",2330203847.06,1778290390.00,11742458124.43,1332139576.12,-16441226.60,9730560.52,1758105.77,4524.73,6939.56
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_CASH",1268124144.38,29807905359.49,14015048192.55,1134157719.85,10234460.17,4768073.85,-9445210.92,4477.27,10028.07
