business_id,year,month,extract_type,capex,revenue,expenditure,profit,ebitda,overheads,bank_charge_interest_paid,bank_charge_interest_received,total_assets,total_liabilities,net_asset_position,trade_debtors,trade_creditors
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",269248519.63,33324146241.91,2932432794.04,146298405562.99,105550028114.33,-2294978093.29,32401846.00,5695343.69,94630139.83,23710577334.71,171168031089.16,1171658750.56,-161766991.67
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",607105076.19,137587560863.49,2765030010.63,207703308801.45,217388124902.38,-2054030394.21,18839589.97,2480233.15,57531107.80,43802839547.06,135151640936.29,412264536.64,220067859.31
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",640861465.30,92029067855.89,62914792.01,172876433306.27,181214635960.23,-2242993117.43,12088355.41,36580084.67,60354885.65,34842985174.49,61214339787.24,1702438947.69,-1082781346.90
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",471285800.96,181834655690.95,3702719371.06,49519956156.99,76360107742.27,-1896359070.67,41425017.58,81567996.66,91308832.71,4990573562.10,73574650090.71,414196738.27,-1325257941.56
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",644013845.90,46721890965.99,3672077902.15,33988790293.52,19700329590.82,-195861345.51,36706896.71,78777753.39,105718468.04,30191964024.33,104989472253.02,1825424204.53,-1230451395.63
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",251331338.42,50014795345.56,437135214.90,180971342231.90,116950931539.09,-2121246277.58,37440100.37,63555468.39,38301767.67,11305247542.63,109413350925.32,2147900511.92,-815272373.87
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",540636814.98,171420473073.96,3106283965.04,8620344489.68,5884369167.58,-363622199.49,22312179.87,39965061.80,189155453.77,20882942260.09,25129501319.21,637762349.37,-580622957.06
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",474751446.58,24904695419.05,1511519441.39,117316904726.58,145387155435.86,-2344074156.92,38442879.77,22272404.51,6130036.43,20725645321.93,151709513277.42,261434518.45,-738273357.44
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,2,"OBAL_P&L",549618574.50,183047327246.44,1189274437.65,87594770636.30,87819981134.30,-2048748002.72,11859899.53,43737879.16,29124136.76,27095194443.37,12032513445.04,543005435.02,-1054866321.01
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",221056513.80,205963774869.04,2872105404.09,52911679749.86,156768529091.97,-19032174.78,27476614.31,60881056.73,190713862.20,2718131891.54,19698417502.56,1654832683.60,-579096205.69
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",469769585.78,64519335513.24,198588931.50,216832337299.85,95064750594.97,-691543636.21,14678469.05,12981007.12,211031466.08,28679821381.63,73057000037.14,890893878.11,-259263925.96
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",-30352283.76,57193335854.49,3863000821.78,64204250907.34,25477733814.08,-1636339754.28,11212302.54,9200383.12,133802374.55,35121045381.91,91078498589.95,1328767179.16,68771298.08
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",340210624.45,171440203791.70,224848912.99,90465977752.26,187422373700.93,-36147602.66,24299461.82,17185424.43,252528722.75,42442845.15,83516160915.72,676439210.63,-382448361.29
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",557527597.03,169166906268.18,1284471887.35,24557023467.66,37253900184.45,-2309850991.26,3226390.20,22762203.56,193639273.10,14767256313.53,31337800436.27,1455332897.16,-779529278.16
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",44542141.01,60834684398.24,1114796893.40,32047660400.30,3695707211.53,13096178.89,17635140.47,9261525.74,84115607.92,43811198722.23,155192142140.43,2095835671.80,295542045.78
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",198371606.52,115492605102.73,3714405548.57,73381182629.61,100953946022.15,-122830256.90,39959277.87,5894950.38,175629186.22,32839824698.64,90831216063.15,-303492947.61,-232008034.88
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",887998.40,58915814679.59,2036643450.28,177336032491.73,5008303311.28,60188504.99,20234320.89,24222509.09,154457650.65,21794798962.61,197234025632.14,1727817987.97,-167730622.23
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",301066495.59,388570196.70,2825010654.20,93943744334.58,173458048282.22,-1009761110.52,27323373.00,31826870.11,22613734.44,-384841396.70,79753668911.27,1472991319.14,-632144288.76
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",109301141.77,82776673063.77,3834106358.05,30597008764.39,99587180307.31,-28315675.13,28600919.32,17591852.57,75990432.97,28856616422.71,135255591536.88,232716339.73,-1193050107.69
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",294616257.74,72083242918.16,1185602456.20,110330118864.11,97925159062.02,-2234054862.03,32402752.23,47478162.22,229753241.68,17057213838.88,108316580429.83,1271716834.07,-494206012.29
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",206823171.32,29891321543.13,3565392508.59,63645341523.38,60459791410.93,-604537107.33,41222542.96,13617744.59,232087319.58,19974162102.19,206924161420.48,2120231181.09,-1344330750.47
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",373493651.65,58706166507.60,3984765033.71,183354033574.28,186596008852.15,-325453097.36,17938546.43,59899568.85,239002676.14,26287481900.75,133951466489.63,1164705205.17,-881836733.80
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",306360397.82,155741495464.41,3413902377.59,165307579129.16,218812465532.31,-1289744570.12,42789515.59,23728986.90,34675263.67,37506361030.71,28131522665.07,1863588095.79,189201343.07
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",157063407.83,199219449844.79,3995375109.80,18349780067.84,53927126680.59,-582458882.83,2444179.89,44403197.40,65383115.37,27871260252.49,190566651398.01,1131933321.41,-460583389.67
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",109310834.84,47042599514.95,2241001977.82,6916089973.44,89819139207.93,-287208323.10,46743055.62,18158882.01,130231462.66,31477058852.90,49460127257.90,1671274481.34,-195448003.13
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",363647937.97,86405425245.85,1412128606.71,202921518420.44,219198613502.19,-106074617.70,37881357.95,70148761.30,165115017.68,43248893206.18,94833448277.74,417790694.02,-266121385.69
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",241407948.98,149962431622.94,3874755907.22,142252501093.99,143429506113.74,-2319617898.98,21495964.22,44150881.58,36339337.66,11814476981.58,87742700040.81,1884800455.17,-1116109511.63
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",449583443.12,189544203957.48,2493697656.47,81795793438.16,149433455547.45,-326661135.92,24835362.25,2958816.86,10506564.93,16734929189.08,167604989522.82,1859610774.86,-535575273.22
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,4,"OBAL_P&L",111841586.40,49871556525.60,1847438482.20,117640222951.19,201940570925.68,-2090099810.88,48124816.75,51456720.54,260073217.46,26739888885.27,40417669221.76,1465640652.71,-1319183496.33
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",395739519.72,36834477374.28,16057458.30,108134309589.19,76943926481.16,-1245829190.06,44300897.62,64646672.61,16015128.70,9713791107.56,183306444259.89,287554136.44,-1010651051.16
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",60487694.01,141023088546.15,985348603.60,126398433384.21,170471199924.48,-1891541349.71,31583495.41,49151924.31,181192536.56,16098639870.95,25755660416.15,1899464513.01,-1315131901.20
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",658015958.39,183421231313.12,2360247710.73,196496949170.34,14509708376.99,-2238047271.40,35956917.15,41348341.46,207845584.80,15991075851.46,116846991083.28,1253580098.46,48334341.34
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",496765982.87,174397699100.02,1829958811.49,111680613230.96,201141729393.76,19243546.19,17219090.90,24435108.44,174027127.17,33971373707.90,-3104002567.61,1795222550.92,-716428840.18
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",-19630133.66,98862859358.03,3071885985.19,17003774957.28,86230812744.20,-1743881232.22,46112250.10,57341316.41,109498987.87,32959229919.08,210192814669.67,1727818506.74,71342107.51
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",364967327.63,142750842335.23,1470288524.38,31013271625.51,88513270034.84,-1491888788.47,19808587.62,6100157.14,107951464.41,38697825985.07,175542946431.84,549305475.01,-361032630.16
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",286222702.30,22789566377.88,3494964802.57,98206025571.99,30071030735.31,-263303803.33,43333967.86,29831750.48,92826976.53,38107955513.88,54439155237.88,705087367.46,157798607.65
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",590808446.11,99069327301.43,2880621022.56,95181685947.75,165733056888.53,184531063.18,30381535.82,15626411.68,160325907.75,10826731636.94,217072696451.95,927455606.94,-1023129776.16
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",595587670.46,182407140271.36,975051186.56,9602979182.50,185806603404.08,-766631942.95,21016775.25,41004761.90,74466272.93,27117650118.46,165754489551.19,1094118596.12,140288985.66
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",619450951.64,97874057820.57,1991659611.07,163259700448.92,33933666669.57,160971388.37,20128711.42,24630165.33,72481124.88,13030170549.72,187326094304.10,978284258.05,-164943929.71
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",335070534.79,195361919999.89,3036545637.07,219135693634.74,152249941272.44,-2057025437.95,27633797.12,48332096.86,167228493.51,1580946593.04,83266580863.25,209843076.30,-1274441001.64
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",579108809.75,68439526608.78,128992461.20,62376303031.53,176180187982.78,-670904084.62,47872325.91,63322529.56,247829073.92,1551018722.82,8245165058.46,45594407.20,-984174999.41
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",271301209.50,95654038293.43,3304854982.74,114245893691.12,140528528175.63,-474994688.79,19728954.73,21973533.13,158780101.33,7410183523.58,51758840769.15,233397409.65,-1193714715.57
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",477495276.49,162414987176.38,1012815071.49,7107813451.28,135245472422.31,-1470058501.00,35975944.01,51384313.54,24308397.12,10482274403.89,69675382708.89,925139278.65,224216271.57
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",598704680.02,3358926851.07,2169224268.54,119495160923.42,174365378515.71,-573292530.70,47491144.72,79465737.41,244873118.10,18961244351.50,67896019122.53,1563600087.12,-1309121496.47
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",281236127.51,22201521079.80,3816255589.01,123957759147.74,91017106901.06,132787354.20,39543194.47,62129058.54,91467575.73,35202445935.89,63793007893.46,501308064.91,117801426.19
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",244410289.08,79456660346.12,1350425993.01,5894790076.54,212405365110.18,-76864975.41,19543482.53,20730961.64,215871177.42,4333800472.81,55972359670.15,-352946654.40,261966481.08
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",538809489.03,199165494395.07,1227724005.93,72923151411.90,57262953720.84,-369937599.66,38444627.28,31719209.90,-2606719.51,2403547554.48,126408452388.97,1919594568.91,-716115007.99
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",259067478.59,79002222669.39,3379479174.61,71079323469.85,49545457456.98,-1265499549.32,25296115.10,78246500.89,41094938.85,29529701082.64,196209449191.65,1901500189.35,65245512.26
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,6,"OBAL_P&L",17559497.96,214325572686.65,2087546999.93,48513988157.49,25438648039.40,-1756759170.33,24349146.85,76082762.76,117868050.12,24682340681.74,90101283816.37,1807920396.33,-379714163.54
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",572247839.27,72104054463.18,1891743184.24,176089383784.10,18349854392.99,-1968080806.30,34957467.42,23646334.68,230359835.75,30369511267.38,11907701863.06,-340608966.97,62577408.12
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",500122517.19,125176236692.22,2432962539.90,76719986966.64,100486161620.14,208049635.64,3732835.01,81387753.26,209771359.60,27837807471.43,216659304192.81,338984189.21,44606204.80
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",231213880.63,100825036082.38,3781757399.24,15648630450.81,5698025457.72,-3177304.69,1181449.56,36416120.00,150860646.96,-1124153960.33,67836365391.50,1326089038.85,-322196491.81
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",571779239.57,167483848336.86,1122533329.72,42717488828.31,198539068138.15,-2264497226.93,28807183.09,57553772.02,118904907.95,40580923073.39,207636641280.41,1590432324.88,-419120302.50
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",102952403.97,58161686286.97,3698174930.58,203689224728.21,20012118737.81,82016843.96,41742055.65,65516397.61,122284929.16,3259812823.90,112235679967.09,779728741.35,-50138016.94
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",-61571653.62,77283680053.92,264940447.11,208582467024.61,47117983653.31,-1948084556.51,1354080.42,45439947.43,83897454.17,7770040141.77,91592625254.47,-224408783.54,-916189388.28
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",410545957.45,78852236418.34,1364294037.62,62857209762.15,51577741929.99,-1124127889.67,47191941.51,68129423.86,201285304.85,7408192467.92,168122157783.63,1868007189.66,-1101846931.96
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",665270788.84,5941476472.08,2389293398.20,83481910420.30,168214723955.16,-2102961319.19,5432588.28,27215221.48,91454448.83,22507108472.20,110188095059.33,1795035110.65,-1037715510.84
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",311836269.02,181746921557.58,3996467699.52,31925643681.08,102965690792.11,-689148738.26,14131167.20,81577179.51,94516145.35,21941241145.54,135745484924.39,1723235774.66,-720471887.42
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",61989512.35,12515725012.39,804510163.67,142210505596.43,188166305047.20,-2240630882.42,43200057.68,23446792.70,76623345.68,25924685016.79,29823564334.22,1819266714.38,-1254407165.08
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",34255429.95,35655793559.21,2847074847.97,50746527703.45,60164151397.64,-458687535.62,14244558.88,28194418.78,256507327.00,40812316062.45,56937452.80,-403671550.32,110120374.16
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",297098491.09,23201221488.89,2461809046.60,98074914319.69,128547783938.10,21217123.10,5653276.33,57978839.69,135706132.68,6006797373.21,133965004479.39,2074371182.42,-448046176.37
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",688376920.61,206021580841.34,2044594080.82,186671683754.08,17723220764.72,-1573660483.79,6182489.12,74055317.91,134674374.62,2961830122.76,102071220611.86,682508137.06,-394523788.29
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",315954990.07,28065986436.70,2463570342.55,213236995376.48,133748748172.89,-1878351592.10,14153208.62,59617138.09,204339486.79,20463536074.09,173651578286.12,213762176.03,-539647447.17
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",-8337480.18,214716672419.74,3056001704.01,146210377093.49,152479254747.30,-2081026103.27,16541339.38,63169683.00,109251657.86,37161551664.78,118097752671.81,662463749.87,-795757438.06
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",317308321.72,92307709563.20,1614401237.48,65907997798.85,86519846570.76,-2033180879.44,37565771.98,30418003.61,148299780.62,33055106126.77,200126287562.41,1481752342.21,54752971.34
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",512961503.86,167597131960.98,2097343352.38,111296676027.98,41432168784.25,-1123444222.33,39493767.47,57196780.44,156499762.41,24673892133.82,144660234978.65,102815112.29,-240763251.77
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",146407042.50,164504907926.02,895492593.85,81594816479.63,33111725468.33,212618304.51,36560260.48,62757000.76,-3113442.50,2311728936.41,176789110953.63,1164169195.17,-563138216.19
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",572383121.56,127453887921.61,3026619577.61,211389516446.07,66228097.69,-1596359918.81,39741949.39,2924916.98,155961476.01,5561206277.07,169212987989.58,247835914.70,-189169679.63
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,8,"OBAL_P&L",641104995.01,112277353740.65,3513611445.06,108903324400.50,76880844095.99,89337345.18,23995508.56,29847248.80,106463134.63,39189329483.89,48580887195.81,-338127864.08,-398889907.37
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",580067011.60,103202519220.89,3532480188.06,114141057754.73,88959524558.76,-1024034386.61,41783453.62,69262550.55,70508049.32,32171527359.27,218347959629.43,145502990.48,-319050524.35
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",590957566.15,41915842842.61,1222936599.51,194202518574.99,212147026672.78,-1774534954.32,42467982.69,70293979.63,254584478.03,18047217575.48,72735370338.13,-240601822.77,-1287733973.47
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",423061243.68,158106758623.68,3934249281.74,123535946936.58,161899458460.63,-1579351827.17,13569923.34,50221165.04,161161106.24,10612817079.55,91495811424.84,893156692.83,-913513427.89
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",131602819.64,200216291056.13,1187839848.49,151632486551.34,7682653135.33,-2290683404.23,28040106.22,13347066.75,22625645.65,37719686709.05,202893247796.84,1732798931.29,-192750804.46
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",634274886.39,70642482214.67,2990909261.45,162763805332.43,159290138810.25,-1850923187.80,29660080.81,64038793.42,223431233.39,21295983030.27,7460281018.71,1907924622.10,-471631905.78
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",3827365.87,45469361134.43,2341187151.50,144899524016.33,206844013019.00,-2095493586.07,32380282.04,21218195.16,159673796.63,4541388600.45,175102405659.05,-98287319.18,-227837683.69
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",567330383.04,156601297775.68,3603751893.50,132328160722.78,168414213660.29,132473756.49,20574625.42,18761738.84,188706112.33,43758288083.70,197717918292.36,-57059306.68,-1144777185.13
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",612554185.20,118264762499.24,2552336549.62,12893233040.92,101218747514.60,-990670818.67,9912949.78,11758505.95,121882261.75,5755837383.01,60598144328.28,966618100.75,-1022559869.53
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",101546119.65,200639357843.06,1794269799.59,29746645186.87,99352476951.90,-1185798217.65,6424839.07,4700806.64,228393225.51,5810151133.62,23168370359.42,717116781.54,-853015580.60
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",673052396.00,116136312896.17,3004342410.91,200182974885.37,67841737900.98,-886704347.33,36202165.25,3788940.72,143149233.30,-101133799.27,59719811033.92,-174779337.17,-683055568.72
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",45417779.13,45680438913.96,1422321231.53,88979468833.64,135510410409.53,121970707.91,47179716.04,13411583.39,62385151.42,5027215052.87,131298035944.05,227258344.54,-990031685.43
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",496796561.19,68747011617.94,3544978964.66,170158753166.43,217465688034.09,-1267422926.92,43738396.11,15301961.93,38470694.21,40151466190.88,48854752425.04,1885043580.51,-852545945.33
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",9951410.59,190045358558.32,-14794568.79,161910897790.28,42506651952.49,-1406339254.16,38587918.97,75260084.79,87099385.35,8753521806.34,44963091200.92,1599484159.42,-815059481.22
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",-34070890.19,64303514599.15,1750170987.11,19612916514.61,53761353815.12,-157770868.24,21186392.17,51083661.58,146136059.12,16936829395.24,219991610429.84,1434510139.05,-1178253405.87
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",110599468.25,48038453079.33,1873994043.51,75274636593.07,96697868216.38,-1582323016.20,31576067.58,67274678.57,248917511.08,19421777819.14,146468933158.62,1856695679.12,-1157664340.57
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",-16228435.57,122616241780.36,2727580887.14,209838973701.34,114593608809.44,-507223808.14,49292672.96,64879000.77,72080960.06,3667336004.72,214782533789.92,47219796.65,259963048.99
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",645830135.17,93079581554.10,1303101202.49,40100830689.82,4226989833.94,-1866637131.15,24769914.41,31715801.06,64633440.43,40605408984.25,146406940613.91,178753787.99,157398309.21
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",159356421.06,120468033296.32,365770296.56,200930578795.30,39908773814.89,-2301546567.34,32557217.34,11431165.93,229023096.21,6324934646.62,86211660333.25,1141369293.46,-487058456.78
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",478319946.43,130406950307.81,1839511171.23,38686271480.82,184530743474.53,-1043141968.98,43524764.03,72666470.18,108537008.52,24511836179.76,201637749761.90,957826924.50,-385724443.43
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,10,"OBAL_P&L",403280097.17,209887769796.17,1005173334.01,1085646355.29,219922830665.62,-772368627.30,27542196.60,32923143.81,143006198.35,13677424742.28,18958486698.31,1390221.16,-665070346.24
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",612337225.78,94170920087.98,2688838243.61,96930106285.19,83137677902.83,-794438394.36,26093626.95,16715548.33,29676631.74,41971666486.88,10254968281.59,1152861495.04,-548134888.52
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",318904094.64,107133400722.49,1275262969.60,69472502630.29,192351373011.62,-768231037.73,13628656.03,65692708.95,64639724.77,25569703950.16,149703008235.59,2095505129.83,-1361933148.25
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",632650233.17,74935579011.29,2923941670.46,57923064932.22,198264379246.96,-1885129209.63,3504797.99,59084381.14,123263680.66,3239234397.21,156480568497.93,1837627802.68,-1329523279.68
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",224912313.33,59255544440.06,3941827012.41,71491351087.01,187555668534.07,-1727669516.01,12550767.63,77665408.49,67063566.02,31547331006.17,199765158289.94,1618412031.28,242990487.15
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",676844658.01,2569776678.64,1235058116.73,127989918286.63,182716411699.77,-2295546988.34,1396607.19,80337291.72,260092050.17,41993460272.42,56750215832.54,1810000380.86,-1221947419.88
"ec22227204a6a683f22d4fa8890d218e910f02a7011ecd6f75206de4f54ab09a",2022,12,"OBAL_P&L",639644820.84,10181160592.30,1223422849.81,132119199611.06,203208198242.31,-1547318103.51,27881495.39,49338545.29,122531495.36,-1264774887.93,23833032462.52,16265821.63,227195103.78
