business_id,year,month,extract_type,total_vat_on_purchases,total_vat_on_sales,total_vat_paid_to_hmrc
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",47226409.78,31797907633.17,23503479.58
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",826431562.67,43977480864.98,24499482.52
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",227132252.28,18051892890.07,16900605.94
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",1573411872.38,39635283607.30,-9754266.04
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",946914201.98,3993243210.92,43391185.26
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",1532529068.91,24365997684.49,-675542.55
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",2022771848.25,3412187387.94,40618734.11
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",131748854.79,17915355418.47,44156535.95
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",1797159085.14,22503994670.32,991171.02
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",1026758914.92,3279178204.78,-1322240.94
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",2092910077.93,8614863506.34,40981496.81
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",2192449631.25,35617930516.23,-3554479.83
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",693680497.61,36469863890.21,26991430.69
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",1568818014.33,7167720321.18,28939746.46
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",125317703.08,259302181.82,36241599.80
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,6,"OBAL_VAT",532289632.58,24393880832.17,18111554.54
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1549886143.87,33883829955.30,5907609.39
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",57628789.11,26425081722.30,34175138.66
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",2149972346.61,37973231006.59,45150118.03
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",341894189.32,4364847942.73,10309569.62
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",455002310.87,34931689663.05,6439543.64
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1452499795.69,8269031941.78,13182815.03
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",2027248345.55,18467653954.40,44054230.63
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1579893544.80,23967223369.84,24292171.00
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",609647061.73,6318837947.36,29017758.44
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1187505232.28,5755956347.04,17969650.48
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",2039466038.29,32898595004.44,-2710889.29
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",153549470.03,11848523786.73,-6206872.21
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1114090790.37,28611556008.79,-6241926.20
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1994445139.98,15435368939.31,29586497.77
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1921571658.20,42893703475.63,-3388648.49
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1396318888.79,10047369301.65,6761599.12
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1367962063.14,17773961274.09,10446407.27
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",963543794.63,3769640136.99,45363455.20
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1776071629.02,10210064714.31,-1735943.28
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,8,"OBAL_VAT",1024192901.69,39251801307.96,5618137.56
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1129495769.91,19944814659.25,12025597.73
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1586374221.29,8403822024.13,-3143103.62
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1469963994.86,32212509590.18,16954816.32
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1389991100.74,18822765232.55,-1673023.31
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",2037871919.22,37594276641.16,-3616923.70
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",2108466225.11,31949953595.05,-5008179.10
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",252203663.35,40389560220.14,30135617.36
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1271296196.26,17955184588.72,42421591.69
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1418602227.36,14231056796.83,20955281.90
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",932041606.46,28298245284.23,4571668.94
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",573918980.15,8736822404.35,-7652475.73
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",760420631.38,937252737.08,30543011.01
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",967677063.03,30443078259.40,9613327.48
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",802346654.19,4672452700.25,15337591.97
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1720605694.69,12438138816.60,-4527529.58
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1331225340.59,1068596044.71,27454636.96
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",221230043.02,9013903729.59,5663034.27
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1777632720.66,15918911772.75,-3220692.41
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1282945260.77,31392788362.98,18502716.76
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,10,"OBAL_VAT",1395590019.12,23553749503.32,629416.23
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1804698484.46,17875900917.45,10017341.10
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",154092862.73,20481299892.23,10314597.09
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",997562203.13,26100715465.99,-8950283.89
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1060424290.88,5175868332.79,31324445.48
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",2126274804.79,16662549691.88,23210025.06
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",190624783.15,19512989217.30,31997058.87
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",783419604.86,33711959516.51,37131662.75
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1369991727.29,30302882028.28,4904810.74
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",348871629.05,8711826958.15,22772426.70
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1806787476.83,11941412609.65,37658321.31
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",989207606.80,2307339020.19,6327350.81
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",275760074.07,16574744811.65,33887788.20
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",345577885.19,34083364336.81,17302701.98
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",167441242.11,10617268568.49,-593807.79
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1061809924.25,12099033966.68,-2957006.97
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1244832016.14,36631517195.59,43446229.68
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1531179124.03,2647732157.79,3798741.08
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",479615001.97,28982245622.53,35395975.07
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",421926089.03,21617398739.33,39779143.13
"b698c102b3d87c37883c0f91c919f92b5e95684999d8f9fe41489e79eab44a8f",2021,12,"OBAL_VAT",1320721197.61,38008949885.73,42478790.50
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",867744542.17,18129848929.37,13374088.73
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",1156363821.85,16708775424.90,39594838.04
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",2128170034.97,17934370904.70,44591407.89
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",246952009.35,23585523727.19,28520720.64
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",1111499730.70,10319085008.49,16015876.54
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",1269676996.42,43894657494.74,39803200.59
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",257236041.29,16906342538.93,42757804.97
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",2175540909.88,17453683676.67,30712804.22
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",2195967000.87,12875074164.97,38186133.43
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",135087627.90,1862129988.19,5527886.42
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",719533174.98,36137733444.25,24853744.89
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",2180742721.79,9621925458.36,6947525.17
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",60646372.96,16935907267.29,3088803.48
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",912671166.23,5635048376.22,13702231.26
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",1029634043.98,16650694217.69,28474967.63
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",299206883.88,34657780122.79,4191411.32
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",145522638.68,7198495188.79,22389818.53
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",1204278613.78,5476576593.72,-11371675.77
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",612826275.85,8449607306.02,8343258.54
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,1,"MONTHLY_VAT",588806270.82,43527056737.76,1754821.44
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",390813737.66,31868789095.73,20989232.81
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",405370510.61,12920209449.98,8858821.38
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1202388032.53,39507612166.84,-12307911.34
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1925493672.61,22857996160.39,35626219.38
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1349853252.59,43458036549.48,18985649.30
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",752218741.69,6106387625.98,33884686.10
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1567281529.92,18715358592.76,-4353348.80
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1209752663.22,10660536676.98,19296531.73
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",2151767280.13,43376152460.37,14338470.35
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",2069124010.82,12017920822.92,45313341.99
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",252906070.32,41249760529.33,-3980793.14
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",887081756.67,30890831256.40,-12134711.99
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",2155729471.90,24935812353.50,732419.85
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1609238667.38,36364181220.65,-5388240.24
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",206030545.13,12830766744.60,44724927.74
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1291683532.94,20700904038.71,45352868.32
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",1691439504.53,37136021009.67,42003908.79
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",171014335.24,27127437708.34,32832780.48
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",246257986.09,39594625827.45,-4870779.11
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,3,"MONTHLY_VAT",912099185.26,25081344429.81,10306590.66
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1913362021.77,26352130890.48,6764574.14
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1860166114.42,40688161238.79,17976291.23
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",2158086237.44,33258741441.71,20088805.00
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1295166631.40,4186739331.50,31919757.54
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",465286971.89,27114066125.52,42230529.13
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1448397828.85,4395373897.36,24559735.93
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",168398804.67,19837422904.60,-3841252.84
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",797655995.56,26919814558.84,18965032.60
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",621190991.33,19554827061.71,14507064.64
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",226191761.53,38050007641.29,-2847916.34
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",2155946357.57,25158552447.35,7671747.23
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1302476815.73,14862404798.59,6664208.58
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1872597115.20,21039738331.16,18312301.49
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1752315022.15,3412944512.39,38344749.88
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1438463740.55,13271359410.14,-7886070.53
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1120888034.09,3475491470.46,45465917.26
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",998304401.94,23721554359.91,38604588.22
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1324757889.54,41968697385.89,30123712.08
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",1237626928.13,23064572370.66,-460193.14
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,5,"MONTHLY_VAT",928432243.09,5347195476.54,32344688.90
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",906661344.38,16467654443.97,15172426.48
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",767052105.28,1257097828.90,32005481.62
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",545468468.70,16651021355.81,-10037634.26
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1619025520.41,16109336321.08,19643480.72
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1916057058.37,26003576222.00,-8501846.78
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1938437226.88,27863643773.62,3814119.30
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1780961338.08,40596421873.01,8402224.45
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1992499939.09,17435320541.51,29762418.43
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",80474024.27,22471354343.09,-5064276.80
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1892300898.74,18746887951.32,2839971.24
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",2068195947.54,32432204485.80,-9751021.29
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1157619721.45,9660735061.39,31055768.45
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",883886994.41,25765524836.81,-8159712.09
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",10617006.09,13625313176.51,18123708.31
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",192024999.25,28020819728.89,-644084.50
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1870374971.83,2655129792.21,34483940.49
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1105005397.15,42577785654.06,11969728.77
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1151550781.54,7113990494.80,15009512.85
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1469962026.21,43410232347.89,38955922.78
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,7,"MONTHLY_VAT",1331474359.70,19617703067.80,14919465.42
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",557105537.14,40618030346.78,17885549.67
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",195649630.24,3743261075.63,34981569.39
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1137296087.45,3016347905.59,23248001.60
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1827731361.54,11629820264.20,-5021759.99
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",47240120.41,44080034136.61,-6852843.94
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",17587287.89,35020807090.41,13786087.42
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1116071063.79,5523952632.20,5408801.61
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1165509008.41,40146125627.03,3045223.19
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1690365191.68,40419010340.05,17130904.92
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1893511454.87,3446070218.91,19288824.30
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",1774226816.13,7561063846.93,28815773.14
"b78bcbbf58dbf86b6771f63058ae837df1865d5e0bc0ec9bf9d6c215ce3cf73e",2021,9,"MONTHLY_VAT",953550071.82,19906012886.96,15756627.87
